% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
1.443485,0.506961,0.791685,1.452475,0.458547,0.722451,4.493401,0.830196,9.701203,0.80882,1.268624,0.186057,-3.199591,1.668424,-0.882177,4.357917,c4
0.418815,-1.019121,0.05649,-1.516549,0.379551,0.566597,136.705914,-0.090943,-2.66245,1.422553,0.072818,0.133792,-2.317787,1.484998,1.385588,1.830733,c1
1.639195,1.765995,-4.231736,-11.253262,1.643975,0.977248,-1.106194,1.663657,8.696077,0.895842,1.092604,0.606753,-1.237546,-0.725207,-0.828361,1.547045,c4
3.19178,-1.793634,-5.804773,-2.962909,0.087884,0.685023,-0.227142,-0.070317,0.467633,1.960969,-0.825144,-0.663027,-0.382733,1.909169,-1.4439,0.185383,c1
0.958344,0.521139,-1.328721,1.247595,-0.329479,0.713289,6.916573,-0.324681,-0.125926,0.588757,1.205063,1.082542,1.127657,0.01137,-1.837182,0.619412,c3
0.25771,-0.440709,-7.278764,2.662215,0.222926,0.812726,3.190372,1.936311,-1.103309,0.721263,0.800595,-1.124108,-4.10181,-0.200293,-0.663242,2.198255,c4
0.177777,0.534893,-0.644281,-2.607975,0.763176,0.773275,-19.292681,0.157763,0.794341,1.291831,-0.168612,-0.861283,0.666798,0.835371,1.047541,-0.117392,c1
-0.719482,4.685284,0.910514,-0.6586,1.489234,0.876627,0.399725,-0.571881,4.317394,1.715333,0.805598,2.612503,-2.04666,-2.920461,-1.961334,-0.047121,c2
-0.314435,2.173691,0.976413,-0.250225,2.623733,0.602493,1.091553,1.092159,0.908219,1.685523,0.629988,1.349264,-5.766551,1.821951,-0.400421,-0.183327,c2
1.998205,2.052977,2.694494,-0.304652,2.520401,0.836237,-0.095936,0.573795,0.227996,1.836404,0.404538,2.150946,-2.372465,0.797582,-1.644315,-1.921992,c2
0.883503,-1.176222,-0.508663,0.723749,1.402982,0.819429,-1.899108,1.735475,3.251715,0.380285,1.046402,-2.690598,-4.449642,0.934583,9.04956,3.921353,c4
1.162492,1.872517,-1.175159,-9.118463,0.783957,0.744986,1.322114,0.769968,5.76777,-0.09545,1.053819,-0.226055,-1.532384,0.628796,-2.278797,4.52684,c4
0.731972,0.531578,-1.855334,-0.138429,1.852402,0.812171,19.313637,0.343002,10.335945,-0.009194,1.040609,-0.647016,-3.224215,-0.841377,-0.495631,-0.171689,c4
0.203554,1.904128,0.222641,0.390184,3.944623,0.465434,-0.083083,1.556695,-0.548192,1.719953,0.45588,2.744626,-2.079725,-0.337994,-1.951387,0.409794,c2
-0.479283,3.655272,-0.420116,1.81301,1.722346,1.195765,3.812057,0.954608,-0.275834,1.497929,0.693562,2.664409,-1.174405,-3.411188,-2.699184,-0.498898,c2
1.702636,0.467521,-3.073436,0.036907,0.384175,0.532262,4.001444,0.270964,-3.099027,-0.026751,0.982594,-0.024146,-2.592808,0.962096,-0.081685,3.823908,c4
1.51801,2.969999,-0.852157,-0.085608,0.586135,0.86015,0.383187,1.08223,2.833474,1.362689,0.248835,1.437461,-3.985201,0.527583,0.616251,0.45495,c2
0.87143,-0.066025,-6.465055,-3.229404,0.231536,0.740778,26.900731,0.674347,-2.45439,1.261609,-0.239696,1.129022,-2.738273,2.48234,-0.683663,2.559995,c1
-0.198573,1.607784,-0.559624,4.331884,-0.544684,0.763136,0.423634,-0.461803,1.04176,0.423038,0.963405,1.57692,-0.263441,-1.840801,-2.316033,-1.300813,c3
-0.364694,0.0997,3.404615,-3.692189,0.154506,0.6297,-13.552625,0.841539,1.249927,1.288328,-0.377206,-0.633761,-0.777218,2.376193,0.636525,1.732639,c1
0.610022,2.226009,0.388508,0.587968,2.173548,0.830397,2.455688,0.952481,-1.223918,1.135984,0.803862,1.18672,-5.262267,-1.443546,0.578092,-2.80547,c2
0.081062,0.539255,1.263359,0.340481,0.378992,0.944749,-2.456163,0.889444,1.325801,-0.21239,0.661864,-2.386819,-6.832132,2.482108,-1.16166,1.812343,c4
0.576473,2.300863,0.338341,-0.969362,-2.130785,0.69377,3.669297,1.002721,-0.51079,1.084614,1.204902,0.78007,-7.374457,-2.855182,0.925061,140.275233,c2
0.77398,1.943058,0.212118,0.260186,0.97827,0.376248,3.518772,0.689117,3.312187,0.734867,0.841496,0.692926,-7.213529,-0.090443,-0.090004,-0.998014,c2
0.455012,1.187876,1.850175,-4.312051,0.273153,0.613023,-0.900247,1.260172,4.340376,-0.064067,0.555223,-1.242727,-5.31419,1.100853,-1.226456,1.574714,c4
1.286083,1.836856,3.890657,-5.324708,-0.17715,0.898116,14.559982,0.837075,3.883396,-0.25332,0.85526,-3.21251,-5.583943,1.824162,-1.340669,1.880755,c4
-0.287861,2.519484,-1.478883,3.690371,-0.188346,0.736421,-0.647632,0.299517,2.273626,0.216154,0.538187,-0.744586,4.314196,0.093191,-2.355053,1.567864,c3
-0.448942,3.840798,1.078243,-0.11754,1.838851,-0.338692,0.0018,0.038363,4.918721,0.148232,0.188654,2.046981,-1.303022,-1.612247,-2.861556,-1.298712,c3
0.524784,3.274882,0.978938,0.664718,0.744458,0.771902,1.257763,0.499253,-1.910444,0.646887,0.922845,2.348903,-1.716704,-3.057793,-0.164744,-0.620153,c2
1.991593,-1.699162,-6.14215,-3.641312,0.279807,0.961229,63.900861,0.397741,-0.437977,1.676004,-0.91859,-1.55228,-1.054507,0.783756,-1.484335,2.348709,c1
0.343026,2.481719,-0.307661,-1.314746,1.508636,0.428811,1.694108,1.077297,2.7989,0.583276,0.825067,1.790221,-5.125613,-2.765092,-1.842385,1.737574,c2
1.751422,-0.018886,-1.366897,-1.901612,-1.928885,0.751805,7.515816,0.618652,11.22428,-0.493163,1.216584,-1.035965,-5.251445,-0.611763,0.185204,2.042704,c4
1.535668,2.157322,5.373821,7.826185,-0.138027,0.667347,19.534858,0.115397,5.95663,-0.299166,0.4485,-0.945163,-2.961968,1.95881,-0.662851,3.00023,c4
0.827169,-1.142596,-0.499044,-2.113467,0.662852,0.732347,29.693182,-0.618553,0.211876,1.454063,-0.197138,-0.608827,-1.483915,1.354778,-0.300788,2.295238,c1
1.294517,1.70612,-3.734441,3.909914,2.383511,0.519701,0.8701,-0.163952,8.809491,0.153349,0.940214,-0.573859,-3.095502,0.419404,-0.673221,2.650444,c4
-0.593639,-0.368354,11.460724,-5.433428,0.179453,0.70498,-7.398471,-0.646996,3.604002,1.031739,0.377024,1.112788,-1.251702,1.872312,1.229237,2.381772,c1
0.634828,1.994909,-0.727408,-1.686705,-1.095466,0.964367,-0.404355,1.136864,-1.175201,0.182855,0.332249,1.810927,-1.838833,-1.158156,-1.783364,-3.667915,c2
0.554014,3.786357,0.256712,0.173565,3.593669,0.800405,3.024974,0.540102,0.299165,0.063936,0.986637,2.959692,-1.096117,1.212394,2.042794,0.090671,c2
-1.378918,2.508633,5.545941,-2.554506,0.344498,0.805979,16.113912,0.487626,0.575671,1.122251,-0.018643,1.109817,-1.037937,0.78457,-0.507025,0.918686,c1
1.629799,2.132863,2.173795,6.990382,2.318799,0.808673,1.576267,0.415227,4.400256,0.250368,0.61762,-1.455087,-2.898618,-1.534632,-1.790772,2.034106,c4
-0.175945,0.645701,1.298731,-1.740763,0.610143,1.260121,1.302565,0.518976,0.709198,-0.081931,0.922148,2.680591,-0.020181,0.992407,6.601653,0.724284,c2
-0.419252,0.881314,-3.096386,2.51712,0.897596,0.208584,14.243131,0.566373,0.272686,0.065854,0.506437,1.96319,-1.107124,-0.384654,-0.540164,0.461233,c3
1.240604,2.099309,-4.692013,-0.86992,0.132986,0.793767,5.230938,0.106318,2.817583,0.114296,1.800563,-0.487408,-5.044956,0.928281,-0.876257,5.268597,c4
-0.270703,0.359461,2.017961,3.244319,2.090982,0.225386,1.135794,-0.13905,0.26135,-0.035192,0.012355,-0.015574,2.118621,-0.9734,-0.579651,-0.194829,c3
1.292024,3.504925,0.25608,0.590902,3.281136,1.088145,1.029021,1.079304,6.053956,-0.109806,0.75672,3.043847,0.722885,1.179526,-0.997534,0.015664,c2
0.0436,0.469864,-2.088834,2.59007,0.686248,0.124961,-3.268746,-0.498416,2.024111,-0.078862,0.59779,0.112814,3.235987,-1.036624,-1.185552,0.828689,c3
0.769307,-0.922534,-1.335454,-3.548757,0.398,0.954382,-6.896104,0.327887,0.79605,0.832948,0.196865,0.192979,-1.41063,0.538852,1.521285,-0.418504,c1
1.03083,0.045905,-0.095989,2.303454,1.038983,0.994768,3.337139,-0.005553,1.240676,0.080458,0.766091,-1.615835,-4.726911,0.233491,-0.430737,1.921631,c4
-0.070345,-0.722892,4.889863,-5.717738,0.582516,0.512031,110.847501,0.583201,-1.384904,0.22523,0.539462,-1.276475,0.332162,1.212497,-1.615585,1.290877,c1
0.973357,3.693853,0.805449,1.3613,0.301541,1.076137,0.588025,1.093563,4.020249,-0.162432,0.85164,1.760154,-4.34845,-2.051485,-0.540756,3.634841,c2
-0.79817,3.370802,-1.493408,0.801859,1.880312,0.180148,5.258778,1.740152,3.07316,-0.142416,0.615458,1.969076,-2.079175,-1.118888,0.048823,-0.160737,c2
0.202198,0.450164,6.807493,-3.457088,0.159715,0.57216,-11.262076,0.313992,1.234322,0.032629,1.169178,-0.122593,0.949973,1.447227,0.60836,-0.873531,c1
1.399984,1.194673,-2.30562,2.569492,2.289378,0.981518,-1.260053,0.898402,2.822167,0.430373,0.992788,-0.114385,-2.702116,2.056185,-0.068323,4.274748,c4
0.115045,3.607683,-1.223336,2.146824,0.441753,0.944685,-0.571429,-0.374702,1.045538,-0.009446,0.624211,0.865531,2.039119,-0.418386,-2.028862,-1.028115,c3
1.457441,-0.545367,1.689009,-1.065079,0.444993,0.811458,-11.733176,-0.300894,-0.631222,0.367859,0.830617,-0.798192,-0.65227,0.915588,0.157826,0.886469,c1
0.986492,1.293262,-3.061378,-7.379291,0.684605,0.895389,1.418928,1.569219,4.596515,0.459944,1.294591,-2.882187,-6.190903,0.069691,-1.183549,4.27751,c4
1.572688,0.982799,0.855885,2.364099,0.289338,0.879896,13.50779,1.109952,7.396214,0.941084,0.76241,0.089562,-3.63021,2.076053,-1.459183,2.796898,c4
1.139196,-0.579894,0.761759,-12.987693,0.316836,0.798358,-2.435604,1.172336,8.41481,0.973442,0.835039,-1.589685,-5.146321,-0.490469,-0.673413,3.240173,c4
0.767703,1.143355,3.653281,-2.05773,0.470822,0.548595,-17.586253,-0.101022,-1.064205,-0.341732,0.704166,0.978714,-2.804209,1.275416,4.810585,-0.679558,c1
-0.676284,2.871944,-0.96384,0.533726,1.144476,0.118066,1.172879,0.426416,1.207729,-0.040342,0.820724,1.735574,-4.203175,0.807141,-0.530076,-0.135504,c2
0.796727,2.475233,4.563177,2.669578,1.239533,0.387436,-0.676051,-0.804583,1.107842,0.008035,0.320466,1.762583,-1.930959,-1.612322,-1.440811,0.236327,c3
-0.160158,-1.639898,0.01398,-1.152369,0.883894,0.882664,-0.115193,-0.087792,-0.996003,-0.102829,0.470273,0.208928,-1.490051,0.150638,3.154859,1.27804,c1
0.074966,2.421268,-2.940009,-2.379935,-1.385706,0.812527,22.305086,1.009197,0.092328,1.542893,0.31038,-1.683574,-4.340066,1.582668,-1.538813,0.069889,c4
-0.066075,1.956234,-2.385628,1.717412,1.669767,-0.177351,1.290389,-0.970099,4.328789,0.138472,0.395296,-0.010791,0.936951,0.736444,-1.917879,0.679482,c3
0.782403,4.205887,2.050542,-2.290895,-1.662626,0.211101,-0.567317,0.522024,0.038333,-0.149454,0.993562,2.199132,-2.234933,0.876817,7.003036,1.988364,c2
0.19749,-1.203325,-0.488863,4.890203,-0.353478,0.604128,14.207839,1.3897,12.080189,1.392447,0.526504,-1.814839,-4.541163,2.092161,-1.689408,3.805421,c4
-0.000296,-0.856012,-2.96201,-5.361947,0.103974,0.616799,-19.646042,0.13932,0.129777,-0.297366,1.040467,0.063108,-1.612742,1.765639,0.221674,1.12509,c1
-0.686709,3.277511,0.193082,-1.689924,1.921367,0.764555,1.054473,-0.315985,0.261348,0.022129,0.720807,2.5234,-1.524436,0.255058,-0.490389,1.352855,c2
0.111301,0.152744,2.861878,-4.301728,-0.60027,0.854758,-0.33706,1.801928,4.167638,1.318351,0.573996,-1.598302,-4.53146,-0.701867,-1.636507,4.232196,c4
0.336736,0.900709,6.331902,5.605711,0.567048,0.95616,0.98357,1.358941,2.902972,1.425415,0.762982,-0.035939,-3.772246,-0.424135,0.765801,4.077421,c4
0.385074,2.695717,-7.319582,-5.330897,0.581297,0.638016,-2.166999,0.994197,5.600432,1.96176,1.136602,-2.112736,-5.891215,1.014352,-0.955034,2.283569,c4
-0.206601,-0.855415,1.178391,2.169004,1.270278,0.575389,-0.479519,-0.867151,6.557092,0.201483,0.625258,0.725705,2.247856,-0.004513,-3.275779,0.830704,c3
1.209203,1.726499,1.128194,0.538979,-1.140356,0.717545,-3.211913,-0.013877,6.234881,1.669399,0.998314,0.246205,-2.947137,1.863437,-2.609794,1.923058,c4
-0.098693,-0.379817,-4.397395,-3.601995,0.035633,0.83757,155.836515,0.829881,-0.743884,-0.25727,1.231638,0.311604,-1.515275,1.64845,0.602546,1.359667,c1
-1.256621,2.647219,-0.256239,0.001363,1.784713,0.999557,-0.409897,0.115703,3.030789,0.078319,0.519187,3.260218,2.487697,0.012632,-0.035519,-1.400213,c2
0.67143,-0.432121,-5.495872,-12.341058,0.941731,0.733432,-3.764614,0.692655,9.701629,1.451413,0.781894,-0.074431,-4.641787,1.304346,8.746738,-0.250582,c4
1.784893,0.163621,-1.382324,3.380053,-1.545293,0.593114,-2.405118,0.754299,6.884932,1.824391,0.326839,-1.239055,-4.318817,1.299663,-0.777349,2.318725,c4
-0.939323,1.318064,6.719278,-2.0457,0.507705,0.775472,-13.843433,0.370186,-0.398415,-0.290506,1.252027,-1.058492,0.291938,1.744601,-0.418787,-0.343373,c1
-0.263697,0.722642,-0.130532,2.59422,0.841093,0.285009,1.066823,-0.177388,0.126846,0.388552,0.640148,1.14711,1.009551,-2.647271,-1.311135,0.820653,c3
-0.868101,4.848881,-0.265397,-0.067238,2.40737,0.615746,2.567908,0.401032,1.774231,0.315424,0.722845,0.009579,-10.456159,0.39852,-0.971279,2.84635,c2
0.660215,-0.083794,-5.417986,-3.639003,0.160186,0.595298,-11.692305,0.293239,1.903076,-0.015289,1.437356,-0.321487,-0.395535,2.162263,0.269775,-0.541906,c1
0.358115,-0.87845,3.472414,-4.467487,0.360818,0.768657,-17.956338,0.517223,-1.828123,-0.435549,0.939941,0.859948,-1.75231,0.370236,0.909602,0.287622,c1
0.841831,3.674596,0.783497,2.544529,-0.287334,-0.29405,8.540547,-0.837056,-1.605995,0.529681,0.837473,0.154835,4.019128,-1.068113,0.303509,0.198599,c3
-0.103122,1.963331,3.982517,3.484695,0.912774,-0.077902,0.518673,-0.370923,4.101076,0.705468,1.442338,2.608967,-1.450471,-2.02804,-1.485828,1.023797,c3
-0.893217,1.258065,-0.06409,-1.440066,1.765317,1.063146,4.478202,0.254876,2.635667,0.436992,0.561404,2.226903,-2.506552,-0.837487,-1.341756,0.146798,c2
0.302164,1.258094,3.454269,1.494577,-0.184376,-0.277729,-1.184534,0.728705,7.611798,0.988833,1.455998,3.212434,-2.930093,-0.815515,-1.325636,0.233453,c3
0.603948,-1.021938,-1.581365,-3.137754,0.051901,0.917611,-7.152837,0.348964,-1.276531,-0.429961,0.532363,0.327356,-0.976734,0.933951,0.940456,0.265823,c1
1.219579,0.55478,-0.431551,6.510705,-1.18835,0.884512,-2.926088,1.546215,1.529663,1.493984,0.971623,-0.938787,-3.518783,2.186628,0.246652,3.598765,c4
-0.093754,1.373182,-5.066303,-3.813297,0.233219,0.786786,159.202253,-0.312873,0.491241,-0.15219,1.461237,-0.872628,-0.349404,1.271568,-2.026245,-1.322361,c1
-0.351962,3.493913,0.249972,-0.68099,0.789981,1.147585,0.518669,0.376056,-1.027684,0.523607,1.577322,0.469812,-9.653856,1.073639,-1.379152,0.816252,c2
1.164973,-0.778427,7.3248,-2.349216,0.781003,0.684494,-12.065223,-0.546539,0.288361,-0.177569,0.697762,3.092041,-4.665555,0.756864,1.635435,2.66505,c1
1.020338,0.7426,4.662647,-5.195849,0.09197,0.817022,-0.739738,1.645998,2.403983,1.68577,1.418609,-1.147828,-6.626436,-0.976384,-1.771394,5.664765,c4
1.087739,1.075202,-2.024955,6.879297,0.446791,-0.131382,5.757954,-0.106977,3.305032,1.126204,0.933765,-0.681182,3.987797,-0.716476,-4.275441,-0.502745,c3
-0.45113,2.692901,-1.528229,2.10218,-0.884494,0.982805,3.100775,-0.334417,4.330216,1.329184,0.950381,-0.584282,5.069659,-0.631689,-1.564177,-0.813853,c3
0.569309,0.46092,2.252859,4.139446,0.450537,0.140027,8.342213,-0.417983,2.064984,1.530476,0.964771,0.718297,0.989734,-2.254418,-3.506498,0.917843,c3
-1.541328,-0.481377,2.966213,-3.525021,0.862613,0.836025,14.536742,0.081601,3.049986,0.239985,0.718813,-0.277351,-1.01452,0.130862,3.515509,0.226529,c1
-0.383206,2.898903,0.466067,-0.569923,-0.097988,0.71037,0.498229,0.45918,-3.069549,0.752103,0.9051,3.305603,0.195178,-1.627651,-0.347708,-1.221169,c2
0.240005,0.822807,-2.72895,-7.929316,1.428846,0.61141,27.762804,1.66591,2.299359,1.105854,0.873736,-0.621853,-4.317686,1.889131,-0.596161,1.226556,c4
0.34712,3.268601,-0.560351,0.692722,0.245808,0.160876,7.513257,0.274104,1.195973,1.093463,0.593892,-1.314587,-13.858633,0.76577,-0.848611,-0.253333,c2
0.009232,1.541276,-0.704386,-3.324369,0.509915,0.865839,-16.780299,0.448415,-3.003339,0.704909,0.071855,0.683746,-2.189583,0.285544,1.50251,0.331213,c1
-0.18116,2.446284,-1.286279,-2.062779,2.494888,0.956753,0.551568,0.06182,-2.367005,1.217854,0.901485,2.444174,-1.201812,-0.480802,2.240612,-3.140114,c2
-0.945254,0.444452,2.754708,-1.698564,0.584855,0.532285,-17.01801,0.535169,-0.28988,0.388384,0.740446,0.102415,-2.680278,1.211766,0.717385,0.089097,c1
-0.163866,0.340536,-3.112623,-4.211301,0.538114,0.500405,-18.239912,0.450829,1.759656,0.736457,0.440163,-0.246458,-0.507155,1.102001,-0.518261,2.725725,c1
1.193272,-1.995687,1.381754,-3.022816,0.188875,0.619434,30.934792,1.099228,-0.32499,1.229225,0.112917,1.206385,-2.521677,1.834399,0.792442,0.265099,c1
-0.027131,3.033035,-0.547746,0.162914,4.240744,1.469493,3.836537,0.419412,1.647993,1.491729,1.026749,1.456847,-4.568397,1.847688,3.913383,-2.678957,c2
1.411709,0.269388,-0.212787,2.362816,0.899811,0.520959,9.563304,1.15878,0.979911,1.011118,0.754996,1.385741,-1.490515,-1.56463,-1.719815,2.98715,c4
0.668496,1.10218,0.619046,-0.711391,0.662024,0.554007,-0.614182,1.415212,3.259672,1.618149,0.335914,2.851144,0.052702,1.6145,-3.535463,7.51626,c2
1.28742,1.166386,1.933532,-1.48359,1.628362,0.910788,0.295929,0.709317,6.565191,0.826623,0.842368,0.586201,-1.0977,-1.18829,3.986425,2.7227,c4
1.127919,0.680952,-1.984948,1.231899,0.705612,0.964764,0.935094,-0.08824,1.357935,0.814182,1.03343,-0.165225,-3.607664,-1.348091,-0.462638,3.187326,c4
0.064549,4.9292,0.414535,-1.711417,3.020207,0.428097,1.314202,1.575475,0.205273,1.707244,0.19028,1.069128,-5.345654,-0.371837,-0.32386,-0.795484,c2
1.107398,-0.296168,-0.348018,-11.654788,0.096659,0.908862,2.652988,0.62829,3.042607,0.595429,1.169559,0.097418,-3.163652,1.049883,-1.396151,1.808472,c4
0.833846,0.322382,-3.905753,-1.451751,-0.704123,0.75273,-1.565744,0.706246,3.956863,0.168561,1.187701,-1.828796,-3.557944,1.464617,-1.143245,2.0588,c4
0.305638,0.408564,2.597029,-1.109032,0.563125,0.988381,-17.38715,1.27766,-0.073975,1.069819,-0.176384,-1.653812,-0.569198,1.594136,4.761145,2.303137,c1
0.996987,1.033843,7.775745,-2.597865,0.60077,0.548213,-7.837001,1.299958,-1.680407,1.586172,-0.867468,1.245092,-2.38136,2.532765,1.334545,-0.834873,c1
-0.922356,3.943081,-0.0431,1.130065,2.541173,0.981462,1.226583,1.294021,2.375346,1.912973,0.135187,3.992604,2.835279,-1.32087,-1.426658,7.443756,c2
-1.195236,0.48723,0.444458,-4.673562,0.643461,0.944033,-17.875035,1.21636,0.712943,1.794265,-0.388521,-0.521579,-1.50313,1.837953,0.198849,0.722071,c1
0.097832,2.37557,-2.610239,4.924172,0.176947,-0.383729,1.591328,-0.364634,1.38035,1.668647,0.612417,0.85889,1.147488,0.361136,-1.553593,1.632532,c3
-0.412226,1.725599,0.040603,2.304299,2.086112,0.758447,1.259754,-1.177068,4.675256,1.758392,0.217115,0.023403,1.135945,-0.497103,1.29058,1.145041,c3
-0.128951,3.704539,0.609774,1.970757,1.58625,0.719653,0.854484,0.792115,4.683889,1.722098,0.665917,0.907891,-8.00135,0.031769,-0.372656,-3.031518,c2
-1.119214,-1.092437,15.627653,-4.166957,0.722961,0.678581,-4.646982,0.157421,0.042915,1.50394,-0.030882,0.099525,-2.421909,2.073631,-0.022861,1.241829,c1
1.046242,4.691049,0.89047,-0.321115,1.558891,1.03699,-0.478176,-0.822415,-1.032158,1.768741,0.271471,1.353163,-4.601915,0.49469,-0.931483,6.108005,c2
0.645014,-0.782389,-0.641782,6.708095,0.336338,0.774271,17.882948,0.989892,3.852664,0.270558,1.600041,0.231756,-3.046745,1.495625,2.984723,5.289717,c4
0.299061,2.070148,1.187599,0.908908,1.840988,-0.470894,-0.866832,-1.259097,-0.435076,1.887831,0.40941,0.548408,3.503294,-0.148893,-2.903183,0.619577,c3
1.245627,1.475541,-2.544289,4.339318,-0.785743,0.572068,-3.658276,0.484446,0.706243,-0.023053,1.139775,-1.536141,-4.090405,1.982044,7.820423,1.626684,c4
0.359316,4.543877,-1.567849,-0.839864,3.148842,1.107688,4.326689,-0.921369,1.00647,1.865258,-0.096426,1.665151,-4.005423,-0.492024,-1.48097,-0.230722,c2
-0.720006,3.5308,0.69356,0.235004,1.487601,1.443578,2.898342,0.392857,0.728163,1.846207,0.513834,2.04796,-2.791234,-0.356809,-1.474401,-2.314889,c2
0.336793,0.096447,0.655093,0.220796,0.763156,0.494986,-2.367878,-1.20022,-3.605077,1.953033,0.414702,0.022983,2.918003,-1.734281,-1.638729,0.814539,c3
0.635147,1.228864,6.037875,-2.321602,1.066953,0.969473,46.704872,0.574522,2.287032,-0.377453,0.718412,-1.340839,-5.093772,-1.892611,-0.000958,4.824898,c4
0.883096,2.53662,-1.076657,0.873118,1.076934,0.263649,0.612041,1.190372,1.465495,1.772957,0.598108,2.503112,-2.599684,-3.788752,0.664178,-3.331299,c2
0.099261,-0.494864,3.000832,-2.122946,0.031176,0.698086,-11.378586,0.494145,1.530549,1.34155,-0.112289,0.654232,-2.025598,1.190663,0.764396,0.813345,c1
1.33994,0.047542,-4.060157,-1.780224,0.112034,0.995466,-10.845889,1.168147,1.919205,1.612355,-0.387301,0.294062,-2.190354,2.03603,0.192615,0.377465,c1
-0.10012,0.83429,1.020023,1.930064,-0.255615,0.893174,-0.080049,-0.507422,0.431146,1.912594,0.243061,1.559143,-0.158068,-1.745858,-2.28863,3.346396,c3
-0.170585,1.099102,-1.928471,-4.104656,0.525569,0.931779,48.394764,-0.048017,1.514753,1.889768,-1.143392,1.459546,-1.571286,0.592052,0.773904,1.886979,c1
-1.237416,3.243739,0.391321,-1.34422,2.608109,1.442333,2.036958,1.313761,1.355215,1.52149,0.561629,4.007553,2.044882,-3.114897,3.359953,-2.210195,c2
1.24717,2.094667,3.86361,7.308497,0.625134,0.798335,9.535045,0.946983,-0.603723,-0.348382,1.268434,0.026625,-3.729133,-0.899106,-0.107819,2.923233,c4
1.631919,1.7032,-3.92432,2.451465,0.894068,0.51073,-3.245826,0.390328,1.126458,-0.469618,0.686694,-2.097136,-3.608827,1.249519,-1.474491,2.754141,c4
0.342782,2.108643,-3.022967,-7.259356,-0.158273,0.624542,-3.659657,0.503163,1.550498,-0.211392,0.833201,-2.242989,-5.874207,0.389434,-0.143049,3.450467,c4
0.676411,2.170549,1.934028,-1.124218,-0.195814,0.9436,3.172692,0.289788,-2.114597,-0.28397,0.919986,1.740095,-1.642721,0.90978,-0.790012,5.508629,c4
0.400793,1.032169,-2.663088,-6.97853,0.923731,0.795469,-2.282414,0.183243,6.504684,-0.32436,1.10253,-2.503481,-5.979509,-0.890624,-0.95932,2.136021,c4
-0.172593,-0.480675,-2.982761,3.111602,0.838571,-0.182647,5.077927,0.267427,0.180642,1.953503,0.509355,2.911771,-2.59024,0.350895,0.777221,-0.148028,c3
0.735179,1.901051,1.348744,3.837483,2.500417,0.510613,1.746617,0.85068,1.267898,1.883645,0.692969,2.400878,-2.274703,-1.812662,-0.95031,0.50671,c3
0.1282,2.598542,-1.827587,-0.229918,0.085797,0.098508,5.704549,-0.150476,1.669375,1.756748,0.501162,0.176429,2.863805,-1.326206,-2.851107,2.270383,c3
0.042671,-0.828408,1.249262,-7.044118,-0.424897,0.933418,31.972494,-0.956708,-3.198664,0.155563,0.515993,0.926289,-1.976427,2.451681,-1.548456,4.220753,c4
0.763223,0.304901,0.342813,3.348388,0.400387,0.71229,3.114293,0.532814,6.599026,1.625827,1.121905,2.828404,-1.936636,-0.111073,-3.048193,-0.893439,c3
0.305452,0.027567,-2.650333,0.049006,0.68289,0.776335,2.012,0.103418,-0.155777,-0.035863,0.122976,-1.704841,-4.336526,0.782144,-0.711856,1.878501,c4
-0.657062,3.539525,-0.267459,-1.979766,1.433609,0.141762,2.372275,0.195316,8.91947,1.395811,0.191601,1.516565,-3.67751,-3.743497,-1.662811,2.584056,c2
-0.259256,0.831338,-10.541804,-3.974208,0.881919,0.74428,-14.002544,-0.196354,-0.905371,1.817948,-0.765152,-1.506314,0.287347,1.010879,-1.214599,2.321544,c1
1.410946,0.8415,-2.217542,3.411901,-0.059772,0.868012,9.580057,1.257999,2.407212,-0.033282,1.536263,-0.22075,-4.877362,0.907356,-0.986797,2.076556,c4
