@relation 'Synthetic_3_train-weka.filters.unsupervised.attribute.Remove-R3,9,12-13,16'

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute class {c1,c2,c3,c4}

@data
0.385074,2.695717,-5.330897,0.581297,0.638016,-2.166999,0.994197,1.96176,1.136602,1.014352,-0.955034,c4
-0.206601,-0.855415,2.169004,1.270278,0.575389,-0.479519,-0.867151,0.201483,0.625258,-0.004513,-3.275779,c3
1.209203,1.726499,0.538979,-1.140356,0.717545,-3.211913,-0.013877,1.669399,0.998314,1.863437,-2.609794,c4
-0.098693,-0.379817,-3.601995,0.035633,0.83757,155.836515,0.829881,-0.25727,1.231638,1.64845,0.602546,c1
-1.256621,2.647219,0.001363,1.784713,0.999557,-0.409897,0.115703,0.078319,0.519187,0.012632,-0.035519,c2
0.67143,-0.432121,-12.341058,0.941731,0.733432,-3.764614,0.692655,1.451413,0.781894,1.304346,8.746738,c4
1.784893,0.163621,3.380053,-1.545293,0.593114,-2.405118,0.754299,1.824391,0.326839,1.299663,-0.777349,c4
-0.939323,1.318064,-2.0457,0.507705,0.775472,-13.843433,0.370186,-0.290506,1.252027,1.744601,-0.418787,c1
-0.263697,0.722642,2.59422,0.841093,0.285009,1.066823,-0.177388,0.388552,0.640148,-2.647271,-1.311135,c3
-0.868101,4.848881,-0.067238,2.40737,0.615746,2.567908,0.401032,0.315424,0.722845,0.39852,-0.971279,c2
0.660215,-0.083794,-3.639003,0.160186,0.595298,-11.692305,0.293239,-0.015289,1.437356,2.162263,0.269775,c1
0.358115,-0.87845,-4.467487,0.360818,0.768657,-17.956338,0.517223,-0.435549,0.939941,0.370236,0.909602,c1
0.841831,3.674596,2.544529,-0.287334,-0.29405,8.540547,-0.837056,0.529681,0.837473,-1.068113,0.303509,c3
-0.103122,1.963331,3.484695,0.912774,-0.077902,0.518673,-0.370923,0.705468,1.442338,-2.02804,-1.485828,c3
-0.893217,1.258065,-1.440066,1.765317,1.063146,4.478202,0.254876,0.436992,0.561404,-0.837487,-1.341756,c2
0.302164,1.258094,1.494577,-0.184376,-0.277729,-1.184534,0.728705,0.988833,1.455998,-0.815515,-1.325636,c3
0.603948,-1.021938,-3.137754,0.051901,0.917611,-7.152837,0.348964,-0.429961,0.532363,0.933951,0.940456,c1
1.219579,0.55478,6.510705,-1.18835,0.884512,-2.926088,1.546215,1.493984,0.971623,2.186628,0.246652,c4
-0.093754,1.373182,-3.813297,0.233219,0.786786,159.202253,-0.312873,-0.15219,1.461237,1.271568,-2.026245,c1
-0.351962,3.493913,-0.68099,0.789981,1.147585,0.518669,0.376056,0.523607,1.577322,1.073639,-1.379152,c2
1.164973,-0.778427,-2.349216,0.781003,0.684494,-12.065223,-0.546539,-0.177569,0.697762,0.756864,1.635435,c1
1.020338,0.7426,-5.195849,0.09197,0.817022,-0.739738,1.645998,1.68577,1.418609,-0.976384,-1.771394,c4
1.087739,1.075202,6.879297,0.446791,-0.131382,5.757954,-0.106977,1.126204,0.933765,-0.716476,-4.275441,c3
-0.45113,2.692901,2.10218,-0.884494,0.982805,3.100775,-0.334417,1.329184,0.950381,-0.631689,-1.564177,c3
0.569309,0.46092,4.139446,0.450537,0.140027,8.342213,-0.417983,1.530476,0.964771,-2.254418,-3.506498,c3
-1.541328,-0.481377,-3.525021,0.862613,0.836025,14.536742,0.081601,0.239985,0.718813,0.130862,3.515509,c1
-0.383206,2.898903,-0.569923,-0.097988,0.71037,0.498229,0.45918,0.752103,0.9051,-1.627651,-0.347708,c2
0.240005,0.822807,-7.929316,1.428846,0.61141,27.762804,1.66591,1.105854,0.873736,1.889131,-0.596161,c4
0.34712,3.268601,0.692722,0.245808,0.160876,7.513257,0.274104,1.093463,0.593892,0.76577,-0.848611,c2
0.009232,1.541276,-3.324369,0.509915,0.865839,-16.780299,0.448415,0.704909,0.071855,0.285544,1.50251,c1
-0.18116,2.446284,-2.062779,2.494888,0.956753,0.551568,0.06182,1.217854,0.901485,-0.480802,2.240612,c2
-0.945254,0.444452,-1.698564,0.584855,0.532285,-17.01801,0.535169,0.388384,0.740446,1.211766,0.717385,c1
-0.163866,0.340536,-4.211301,0.538114,0.500405,-18.239912,0.450829,0.736457,0.440163,1.102001,-0.518261,c1
1.193272,-1.995687,-3.022816,0.188875,0.619434,30.934792,1.099228,1.229225,0.112917,1.834399,0.792442,c1
-0.027131,3.033035,0.162914,4.240744,1.469493,3.836537,0.419412,1.491729,1.026749,1.847688,3.913383,c2
1.411709,0.269388,2.362816,0.899811,0.520959,9.563304,1.15878,1.011118,0.754996,-1.56463,-1.719815,c4
0.668496,1.10218,-0.711391,0.662024,0.554007,-0.614182,1.415212,1.618149,0.335914,1.6145,-3.535463,c2
1.28742,1.166386,-1.48359,1.628362,0.910788,0.295929,0.709317,0.826623,0.842368,-1.18829,3.986425,c4
1.127919,0.680952,1.231899,0.705612,0.964764,0.935094,-0.08824,0.814182,1.03343,-1.348091,-0.462638,c4
0.064549,4.9292,-1.711417,3.020207,0.428097,1.314202,1.575475,1.707244,0.19028,-0.371837,-0.32386,c2
1.107398,-0.296168,-11.654788,0.096659,0.908862,2.652988,0.62829,0.595429,1.169559,1.049883,-1.396151,c4
0.833846,0.322382,-1.451751,-0.704123,0.75273,-1.565744,0.706246,0.168561,1.187701,1.464617,-1.143245,c4
0.305638,0.408564,-1.109032,0.563125,0.988381,-17.38715,1.27766,1.069819,-0.176384,1.594136,4.761145,c1
0.996987,1.033843,-2.597865,0.60077,0.548213,-7.837001,1.299958,1.586172,-0.867468,2.532765,1.334545,c1
-0.922356,3.943081,1.130065,2.541173,0.981462,1.226583,1.294021,1.912973,0.135187,-1.32087,-1.426658,c2
-1.195236,0.48723,-4.673562,0.643461,0.944033,-17.875035,1.21636,1.794265,-0.388521,1.837953,0.198849,c1
0.097832,2.37557,4.924172,0.176947,-0.383729,1.591328,-0.364634,1.668647,0.612417,0.361136,-1.553593,c3
-0.412226,1.725599,2.304299,2.086112,0.758447,1.259754,-1.177068,1.758392,0.217115,-0.497103,1.29058,c3
-0.128951,3.704539,1.970757,1.58625,0.719653,0.854484,0.792115,1.722098,0.665917,0.031769,-0.372656,c2
-1.119214,-1.092437,-4.166957,0.722961,0.678581,-4.646982,0.157421,1.50394,-0.030882,2.073631,-0.022861,c1
1.046242,4.691049,-0.321115,1.558891,1.03699,-0.478176,-0.822415,1.768741,0.271471,0.49469,-0.931483,c2
0.645014,-0.782389,6.708095,0.336338,0.774271,17.882948,0.989892,0.270558,1.600041,1.495625,2.984723,c4
0.299061,2.070148,0.908908,1.840988,-0.470894,-0.866832,-1.259097,1.887831,0.40941,-0.148893,-2.903183,c3
1.245627,1.475541,4.339318,-0.785743,0.572068,-3.658276,0.484446,-0.023053,1.139775,1.982044,7.820423,c4
0.359316,4.543877,-0.839864,3.148842,1.107688,4.326689,-0.921369,1.865258,-0.096426,-0.492024,-1.48097,c2
-0.720006,3.5308,0.235004,1.487601,1.443578,2.898342,0.392857,1.846207,0.513834,-0.356809,-1.474401,c2
0.336793,0.096447,0.220796,0.763156,0.494986,-2.367878,-1.20022,1.953033,0.414702,-1.734281,-1.638729,c3
0.635147,1.228864,-2.321602,1.066953,0.969473,46.704872,0.574522,-0.377453,0.718412,-1.892611,-0.000958,c4
0.883096,2.53662,0.873118,1.076934,0.263649,0.612041,1.190372,1.772957,0.598108,-3.788752,0.664178,c2
0.099261,-0.494864,-2.122946,0.031176,0.698086,-11.378586,0.494145,1.34155,-0.112289,1.190663,0.764396,c1
1.33994,0.047542,-1.780224,0.112034,0.995466,-10.845889,1.168147,1.612355,-0.387301,2.03603,0.192615,c1
-0.10012,0.83429,1.930064,-0.255615,0.893174,-0.080049,-0.507422,1.912594,0.243061,-1.745858,-2.28863,c3
-0.170585,1.099102,-4.104656,0.525569,0.931779,48.394764,-0.048017,1.889768,-1.143392,0.592052,0.773904,c1
-1.237416,3.243739,-1.34422,2.608109,1.442333,2.036958,1.313761,1.52149,0.561629,-3.114897,3.359953,c2
1.24717,2.094667,7.308497,0.625134,0.798335,9.535045,0.946983,-0.348382,1.268434,-0.899106,-0.107819,c4
1.631919,1.7032,2.451465,0.894068,0.51073,-3.245826,0.390328,-0.469618,0.686694,1.249519,-1.474491,c4
0.342782,2.108643,-7.259356,-0.158273,0.624542,-3.659657,0.503163,-0.211392,0.833201,0.389434,-0.143049,c4
0.676411,2.170549,-1.124218,-0.195814,0.9436,3.172692,0.289788,-0.28397,0.919986,0.90978,-0.790012,c4
0.400793,1.032169,-6.97853,0.923731,0.795469,-2.282414,0.183243,-0.32436,1.10253,-0.890624,-0.95932,c4
-0.172593,-0.480675,3.111602,0.838571,-0.182647,5.077927,0.267427,1.953503,0.509355,0.350895,0.777221,c3
0.735179,1.901051,3.837483,2.500417,0.510613,1.746617,0.85068,1.883645,0.692969,-1.812662,-0.95031,c3
0.1282,2.598542,-0.229918,0.085797,0.098508,5.704549,-0.150476,1.756748,0.501162,-1.326206,-2.851107,c3
0.042671,-0.828408,-7.044118,-0.424897,0.933418,31.972494,-0.956708,0.155563,0.515993,2.451681,-1.548456,c4
0.763223,0.304901,3.348388,0.400387,0.71229,3.114293,0.532814,1.625827,1.121905,-0.111073,-3.048193,c3
0.305452,0.027567,0.049006,0.68289,0.776335,2.012,0.103418,-0.035863,0.122976,0.782144,-0.711856,c4
-0.657062,3.539525,-1.979766,1.433609,0.141762,2.372275,0.195316,1.395811,0.191601,-3.743497,-1.662811,c2
-0.259256,0.831338,-3.974208,0.881919,0.74428,-14.002544,-0.196354,1.817948,-0.765152,1.010879,-1.214599,c1
1.410946,0.8415,3.411901,-0.059772,0.868012,9.580057,1.257999,-0.033282,1.536263,0.907356,-0.986797,c4
1.851197,-1.633366,-3.201461,0.238183,0.554009,-18.49447,0.388748,1.406135,-0.301401,1.682538,-1.450351,c1
0.122099,0.088814,-0.300503,-0.147025,0.514526,3.312931,0.215013,1.511646,0.240672,-0.598447,-1.504481,c3
0.630795,0.986891,-2.223248,0.683855,0.881523,14.317924,0.525633,1.406165,0.462408,1.052659,-1.334009,c1
0.435545,1.525576,0.861302,2.8734,0.462006,-0.764188,0.1281,1.217395,0.14696,-1.148092,6.399605,c2
0.147006,2.839434,5.864564,-0.363317,0.643679,15.610064,-0.053832,0.39284,0.597978,-0.670372,-0.750198,c4
0.486734,-0.013125,-3.210776,0.875711,0.862088,-1.593773,1.038592,0.988859,0.416456,2.026771,1.176392,c1
1.082906,2.20556,3.313176,0.453043,0.791899,-0.568182,-0.292266,1.363614,0.703745,-1.853796,-0.788034,c3
-0.093741,-0.07772,-4.741596,0.579973,0.882939,-14.422982,1.201603,1.305717,-0.354081,1.679882,2.413508,c1
-0.342568,0.70243,-4.234065,0.480537,0.871184,16.309166,0.685992,1.066469,-0.058962,1.845905,0.114892,c1
-0.309869,1.144097,3.181535,2.016823,0.630474,0.173849,0.031269,1.184488,1.158466,-2.277512,-1.85393,c3
0.458005,1.631046,2.056978,0.839116,0.943628,1.047586,-0.074702,0.972625,0.942146,-0.222419,-2.114079,c3
0.094611,-0.061795,-2.843924,0.982359,0.875874,15.976883,0.704737,0.388189,0.380896,2.323021,-1.880869,c1
0.91766,1.590615,9.552111,2.98974,0.72885,9.695535,1.087934,0.747403,1.025626,1.133665,-1.643552,c4
1.266424,-0.729105,-4.356676,0.721826,0.94621,26.843893,-0.097852,0.39168,0.01741,0.846542,-0.097236,c1
0.579312,0.659238,-2.29892,0.555625,0.948459,24.017085,-0.172715,0.538595,0.535151,1.699582,0.930734,c1
0.696846,2.369646,3.102508,0.815287,-0.095773,2.10298,-0.489134,0.717613,1.40107,-1.371426,-3.605385,c3
0.019857,4.386573,0.854491,-0.262235,1.139095,1.170678,0.529201,1.051966,0.894053,0.092144,-0.926337,c2
1.400421,1.206807,5.679233,0.175361,0.613933,-2.592056,0.425618,0.488193,1.285461,-0.878071,-0.074603,c4
-0.629103,1.258659,-0.714941,3.798241,0.648993,-0.528771,-0.311971,0.801557,1.192525,-1.078342,0.062586,c2
0.381699,0.680919,4.670661,1.334062,0.26752,3.998315,-0.147009,0.559976,1.077719,-1.818003,-2.708116,c3
1.088605,3.006186,3.554821,1.272563,0.097358,-1.078184,-0.887785,0.368455,0.840124,0.770775,-1.745744,c3
0.271956,0.642699,2.057595,1.334803,0.550813,-4.145154,-0.347556,1.183381,0.320101,1.761836,5.169739,c4
0.638614,3.764476,-1.526001,2.037497,0.358389,2.727428,0.920377,0.785214,0.579724,-1.887586,-0.526752,c2
-0.620504,-3.116569,-1.168923,0.22677,0.53429,5.598042,1.264717,-0.12417,0.928411,1.065118,1.154414,c1
0.358662,0.53798,-4.39021,2.342716,0.665136,4.31549,1.309423,1.331371,0.989657,-0.717277,-0.846949,c4
0.776513,1.462644,2.988288,-0.890722,0.126236,-0.925616,-0.718185,0.205299,0.325806,-0.265916,-1.388219,c3
-0.185521,-0.052064,4.488612,1.452123,-0.04297,-1.678594,-0.720183,0.087418,-0.052452,-1.856257,-0.985794,c3
0.466635,3.322243,-2.061465,2.229657,0.781572,3.446893,0.738609,0.549188,1.046694,1.146188,-2.593691,c2
0.106294,0.050445,-4.261912,0.072055,0.593054,-17.459172,-0.01143,-0.243702,1.195517,1.128172,0.51158,c1
-0.354577,-1.515653,-2.077492,0.948306,0.900186,-8.456892,0.307143,-0.108351,1.068792,0.081512,-0.229174,c1
0.803522,-0.090465,3.758344,-1.970514,0.618904,-1.544125,1.366292,1.06724,0.928012,-1.038831,-0.765868,c4
0.413479,3.067867,-1.441701,3.990677,1.409695,-0.109607,0.706976,0.266766,0.798613,-0.484787,-0.120086,c2
-0.187326,2.717251,-0.603077,0.261498,0.887377,0.725732,0.69535,0.006341,0.957782,-3.32922,-0.047011,c2
1.570839,1.899995,5.907562,0.659415,0.597926,11.463085,0.876287,1.338834,0.756689,1.32882,-0.094112,c4
0.629278,2.557878,2.863279,0.160718,-0.385677,0.985354,-0.652444,0.065083,0.508931,-0.105925,-3.066362,c3
1.746721,0.951488,-8.851245,2.136791,0.729956,36.72301,0.958939,1.52782,0.089991,1.068266,0.89046,c4
0.384565,-0.854482,-4.317222,0.43303,0.587621,2.784123,0.102385,-0.434526,1.175176,0.291364,-0.683039,c1
0.098054,-0.53521,4.440324,-1.031051,0.889953,-3.259811,0.427789,1.779527,0.836696,1.741414,0.505649,c4
-0.470885,2.322713,3.608094,0.409452,0.329614,-1.012147,-0.839761,-0.05266,0.094742,0.238434,-2.711215,c3
1.681329,1.162404,-0.060184,1.618717,0.872718,-3.771692,0.345272,1.619954,0.797916,2.339091,4.704449,c4
-0.230157,1.090064,3.4328,0.925917,-0.395916,4.63549,-0.598695,-0.065067,-0.019636,-0.230377,-3.844248,c3
0.321944,-0.230075,-2.383853,0.666937,0.875458,31.207107,0.682841,-0.439565,0.79383,1.034784,-0.509825,c1
-0.232039,2.92401,-0.102349,2.539417,0.425821,-0.481329,1.385278,-0.119238,1.094843,-3.067716,-1.589414,c2
0.550085,-0.437429,-2.951904,0.243743,0.553606,6.986257,0.948839,-0.638965,0.869333,1.849754,-0.135113,c1
0.292045,2.720056,-1.947761,0.695241,0.727849,216.43261,0.230855,-0.133055,1.009511,2.23336,-0.467696,c1
0.597706,2.22202,3.444134,1.600508,0.866203,4.775723,1.253776,0.018167,0.108566,-0.225832,-1.97892,c3
1.15196,2.036157,1.560052,2.705136,0.906787,6.974583,1.220506,1.586343,0.938853,0.845543,0.511712,c4
-0.454388,2.158561,4.266023,-0.393981,0.560152,-1.584088,0.689152,0.056901,0.163814,-2.662499,-2.110508,c3
0.982821,0.826968,-0.97739,-0.771591,0.754021,2.99286,0.996424,1.62122,1.118772,-1.495691,9.580174,c4
0.764849,4.817988,-0.946245,0.670208,0.057734,1.700454,0.868591,-0.147898,0.990784,-0.982036,-1.949757,c2
1.144848,0.99439,5.109572,-0.331754,0.503093,-4.172792,1.212722,1.862261,1.027474,0.156743,-1.544437,c4
0.370337,-0.266801,-3.30854,0.439337,0.966859,61.938107,-0.021542,0.023031,0.871198,1.771683,0.935571,c1
1.466035,-0.570123,5.226402,2.362148,0.985272,-1.955323,1.138072,1.690858,0.468838,1.305457,-1.657154,c4
0.831251,1.358454,0.056598,0.036703,0.644882,5.628043,0.032028,0.135902,0.024654,-0.451884,0.265701,c3
0.04403,-0.164637,-1.985937,0.053897,0.721056,-18.182124,0.065453,-0.403586,1.053545,1.618094,-1.427984,c1
0.156145,1.286912,-2.477835,0.139579,0.913656,-15.092355,0.703033,-0.2202,0.683692,0.952852,-0.816164,c1
2.372608,0.006313,-3.507254,0.610911,0.624487,9.297136,0.933694,0.035021,0.895203,1.105984,-1.623528,c1
1.57432,1.038319,-1.942287,0.079221,0.89074,108.906348,0.3424,0.504038,0.844649,1.770814,0.587339,c1
0.598152,0.466631,3.875575,-0.852926,0.38805,1.03729,-0.64983,0.273301,0.924595,-0.160916,0.211113,c3
0.600132,2.635299,-2.839704,-0.025153,0.72893,-2.477026,1.212958,1.403114,1.043799,-0.521148,-1.065358,c4
-0.379454,2.473709,2.176476,1.810733,-0.293229,4.133414,-0.246328,0.427212,0.52021,-1.298065,-2.219122,c3
1.090075,-0.391079,4.399316,-0.143035,0.733191,6.758048,0.939349,1.530909,1.132307,-0.823066,-0.67538,c4
0.410793,1.869455,-3.872571,-0.53015,0.725233,2.410655,1.477483,1.203624,1.222852,0.94132,-0.271426,c4
0.597703,0.688225,-4.770639,0.185956,0.580127,-17.004361,-0.197482,0.182096,0.725496,0.767256,-0.59262,c1
0.975148,2.449023,0.094538,1.235698,0.952922,-0.996988,2.061695,0.993753,1.472541,1.871836,0.861372,c4
0.353135,0.380867,5.36574,1.999621,0.79216,42.310333,1.473747,0.947126,0.787226,-1.366784,0.210091,c4
-0.208447,2.380504,0.554651,1.560764,1.302649,0.468289,0.991091,0.00048,0.669118,-1.025571,-2.760255,c2
0.001278,-0.348472,5.793808,-0.436261,0.930065,-3.481338,1.244687,0.418998,0.384808,-1.181179,-1.11265,c4
1.329828,-3.081211,-4.182965,0.65532,0.758364,-15.604459,0.289035,0.406476,0.942144,2.355576,0.370879,c1
1.136442,1.86092,15.811435,2.692672,0.760831,-0.042782,1.088017,0.418056,1.468096,0.526255,-1.022748,c4
-0.541703,1.344675,0.04211,-0.150374,0.429073,1.526094,0.645825,-0.090307,1.139687,-3.599171,-2.793107,c2
0.223296,2.157985,-1.39761,2.451694,0.752971,1.219737,0.779573,-0.092024,0.607445,-3.524225,-0.830754,c2
0.933207,2.010656,-2.129688,0.130586,0.955244,1.635511,0.256996,-0.042495,0.782837,0.063014,-0.000168,c4
-0.659606,3.345269,-0.514138,1.831284,0.570347,0.905791,0.970803,-0.075444,1.034587,0.603289,-0.379426,c2
-0.374721,3.343393,4.082002,0.839534,0.250015,3.318268,-0.434165,0.537462,0.468584,-0.532002,-1.631447,c3
0.426375,0.137157,-2.685424,0.250103,0.982498,-16.755535,0.095887,0.690711,0.697631,0.383724,1.647957,c1
-1.039668,5.315992,0.869403,2.333495,0.100428,1.759701,0.876129,-0.014437,0.596279,0.940709,-0.757578,c2
1.605609,0.91879,-4.003672,-0.84172,0.818846,-2.201087,0.710326,-0.253385,0.699922,1.17359,-1.918023,c4
0.396348,2.271328,7.57816,1.42136,0.936743,4.242375,1.371212,0.12322,0.547386,1.19276,-0.848088,c4
0.914977,2.364353,1.732183,0.482032,0.038449,-0.341158,0.035281,0.741036,1.416721,-1.966894,-3.479462,c3
0.696197,3.343772,2.672695,-0.444303,0.286532,-0.493385,0.654967,0.246637,1.337295,0.547341,0.459967,c2
0.91363,2.340754,-7.147499,1.343422,0.975294,7.241592,1.682024,0.008248,0.627226,-0.804333,-0.833449,c4
0.072545,3.119941,2.860756,-0.098978,-0.107078,-2.401676,1.102119,0.921219,1.286552,-2.148478,-2.651334,c3
0.37656,4.737715,-0.476467,1.721951,0.975682,0.652639,1.22838,0.241714,1.174721,0.562516,0.090443,c2
0.271919,-0.276326,-5.39909,0.600745,0.95533,0.904982,0.202155,0.708623,0.456349,2.603322,2.405386,c1
0.426411,-0.646388,-2.366288,0.07483,0.570867,61.939734,-0.513805,1.325933,-0.626658,1.930453,1.458367,c1
0.515872,-1.186029,-4.346278,0.21091,0.894968,23.864348,-0.485281,1.40336,-0.506406,2.160034,1.421932,c1
0.853241,0.477167,8.530835,-0.348023,0.951647,4.365037,0.661482,-0.469273,0.93442,1.501038,-1.970869,c4
1.153625,4.187569,-0.58263,1.550844,0.370328,-1.235581,0.649099,0.556694,1.357384,-2.651184,0.786686,c2
0.957866,4.935008,2.694508,1.759823,-0.013889,-1.387994,0.619973,1.105989,0.721672,-0.37891,0.073884,c3
-0.075964,3.46938,0.732563,3.975578,1.325491,1.390344,0.685226,0.602351,1.133013,-2.156214,6.864656,c2
1.300949,5.035184,-0.198883,-0.577718,1.306735,0.609963,1.416085,0.735149,0.881729,-1.92821,-0.797797,c2
-0.351641,-2.518573,-3.602183,0.402871,0.631763,326.331787,-0.522627,1.359333,-0.871708,1.06562,-0.702025,c1
1.009641,2.119343,3.573973,1.854177,-0.182793,2.101821,0.82176,1.312035,0.954752,-0.118236,-2.980468,c3
0.261188,1.40155,-0.587142,1.736596,1.410642,1.902806,0.725347,0.957381,1.018925,-3.208676,-0.686045,c2
1.325941,0.317329,8.846452,1.664876,0.939943,-2.908077,0.415802,-0.200282,1.075855,0.649585,-1.506222,c4
0.174474,3.453344,-1.278975,1.629501,0.075237,0.001045,0.643796,1.222217,0.384532,-0.219337,8.127874,c2
0.474571,0.560837,-2.579532,-0.024745,0.684282,-2.572716,0.471038,-0.191326,0.716097,0.763396,-1.39491,c4
0.850138,0.891726,-2.981669,3.369844,0.957496,11.162261,1.067719,-0.02763,0.822936,1.182682,-0.460795,c4
1.314909,0.017248,0.029535,0.22359,0.806312,-3.825832,0.900777,-0.174889,0.726051,1.194082,-0.416753,c4
-0.300555,2.782724,3.035577,0.27335,0.702853,1.520955,0.91918,1.552707,0.60958,-0.140272,-2.265828,c3
-0.044296,3.064396,-0.713155,0.964917,0.779469,0.763495,0.241555,1.372963,1.018171,-2.636707,-0.314448,c2
1.404089,2.860041,-1.790961,1.936614,1.226155,0.849164,0.631751,1.574427,0.882766,1.299864,1.558675,c2
0.210726,-0.990312,-2.86742,0.671273,0.668324,-5.904727,0.819572,1.894281,-0.796634,1.68652,-0.502216,c1
0.766011,2.105022,2.073116,1.450373,-0.077625,3.454221,0.525189,1.651709,1.114663,-1.341794,-3.305206,c3
-0.932979,3.318706,-0.974751,0.632278,1.38388,3.692032,1.217107,1.702611,0.012021,-1.932136,0.045817,c2
1.661079,-1.280965,-4.266247,0.249353,0.579956,63.629222,0.254179,1.30036,0.321592,1.678846,-0.253354,c1
1.670547,0.968188,6.663816,1.423109,0.881928,-0.656843,0.167124,-0.034496,0.836457,2.605742,-2.217533,c4
-0.146943,0.557793,1.461207,0.867456,0.334478,-0.669904,0.333981,1.765449,1.061824,-1.262848,-0.062484,c3
0.563951,-1.146336,-2.395291,0.347834,0.750166,312.06959,0.775952,1.71288,-0.387779,1.302046,4.246847,c1
1.21401,-0.210847,-1.124536,0.762348,0.682978,-11.365952,0.433758,1.927092,-1.167831,2.274475,3.075626,c1
1.024163,1.735004,4.874801,0.008127,0.826756,27.10119,0.955235,0.284656,1.170941,-1.019281,-1.118614,c4
1.0098,1.229909,-2.379397,0.86044,0.822951,-11.844386,-0.41413,1.637864,-0.85513,2.150302,0.765502,c1
0.892921,-0.06573,-3.141053,0.54102,0.941454,-17.575532,-0.419663,1.811389,-1.14149,2.042402,2.682392,c1
0.73384,1.803519,-3.043506,-0.158722,0.709732,1.278899,0.734437,0.379608,0.530428,-1.121097,-2.045125,c4
0.491534,0.281015,-2.845237,1.520846,0.920971,-2.638477,1.238797,0.707459,1.315819,-0.763145,1.427398,c4
-1.63375,2.7662,0.508469,-0.001738,0.745097,0.794009,0.650765,1.754951,0.52808,1.179632,-1.320946,c2
0.104239,0.867663,5.564694,0.034703,0.900653,3.157763,0.814144,0.906951,0.489796,-1.354417,-0.210255,c4
-0.362056,1.648201,0.202953,1.982734,0.697949,2.501463,1.755232,1.779616,0.408531,-1.152183,4.947258,c2
0.113016,-0.357415,-3.585532,0.493652,0.809974,10.153291,0.521595,1.672777,-0.71886,1.212198,0.271757,c1
0.764354,3.756775,0.236852,2.502249,0.070429,0.454011,1.186175,1.820286,0.141189,1.134668,0.046616,c2
0.424515,3.904649,2.498564,1.596612,-0.31181,4.568126,-0.125134,1.849271,0.56693,-2.681915,-1.141734,c3
-0.334132,-0.330336,-3.345078,0.37598,0.750709,-15.753287,0.20336,0.916074,-0.170987,2.248696,-1.525221,c1
-0.166609,2.027239,1.108088,0.810735,0.649695,3.863361,1.010013,1.907448,-0.026942,-2.469051,-2.072884,c2
-1.461122,2.666649,-0.888022,0.86689,0.151179,1.404309,1.135182,1.628225,0.20812,-0.509343,-0.750218,c2
-0.656287,3.808493,1.134493,2.34578,0.604828,-0.285139,1.081686,1.686424,0.616284,-1.757317,-1.370682,c2
-0.063293,2.170078,-0.2118,2.321264,1.013003,0.785588,0.331519,1.70699,0.214655,-1.082808,1.402033,c2
0.080454,3.362358,1.783433,3.4315,0.989427,1.436605,0.790952,1.521879,0.665925,0.628043,-2.286384,c2
1.578989,-0.031602,7.810768,1.192476,0.864033,-3.970776,1.893481,0.966672,1.081368,-0.738836,0.267349,c4
-0.161304,2.179663,0.780401,2.500538,1.454385,4.489797,0.822768,1.277605,0.785361,0.985419,0.247464,c2
-0.222884,3.179341,-1.964433,1.962975,0.419947,2.11504,1.179113,0.933145,1.206435,-0.591355,-0.376575,c2
0.189896,2.126916,1.715024,0.749958,0.577476,1.534095,-1.453004,1.895521,0.805975,0.23615,-1.16169,c3
-0.046644,2.12582,-1.618707,1.363302,1.333145,1.732877,1.072364,0.789668,1.465074,-0.657988,-1.24484,c2
